"","Sample","Length","CpG_met","CpG_unmet","Sum"
"16061","07_report/CpG_context_sampling_24901_61_trimmed_bismark_bt2.CpG",8580,6008,2572,8580
"16062","07_report/CpG_context_sampling_24901_62_trimmed_bismark_bt2.CpG",8630,6113,2517,8630
"16063","07_report/CpG_context_sampling_24901_63_trimmed_bismark_bt2.CpG",8681,6166,2515,8681
"16064","07_report/CpG_context_sampling_24901_64_trimmed_bismark_bt2.CpG",8708,6166,2542,8708
"16065","07_report/CpG_context_sampling_24901_65_trimmed_bismark_bt2.CpG",8696,6171,2525,8696
"16066","07_report/CpG_context_sampling_24901_66_trimmed_bismark_bt2.CpG",8687,6214,2473,8687
"16067","07_report/CpG_context_sampling_24901_67_trimmed_bismark_bt2.CpG",8569,6107,2462,8569
"16068","07_report/CpG_context_sampling_24901_68_trimmed_bismark_bt2.CpG",8705,6178,2527,8705
"16069","07_report/CpG_context_sampling_24901_69_trimmed_bismark_bt2.CpG",8567,6139,2428,8567
"16070","07_report/CpG_context_sampling_24901_70_trimmed_bismark_bt2.CpG",8725,6234,2491,8725
"16071","07_report/CpG_context_sampling_24901_71_trimmed_bismark_bt2.CpG",8629,6123,2506,8629
"16072","07_report/CpG_context_sampling_24901_72_trimmed_bismark_bt2.CpG",8666,6221,2445,8666
"16073","07_report/CpG_context_sampling_24901_73_trimmed_bismark_bt2.CpG",8642,6201,2441,8642
"16074","07_report/CpG_context_sampling_24901_74_trimmed_bismark_bt2.CpG",8546,6067,2479,8546
"16075","07_report/CpG_context_sampling_24901_75_trimmed_bismark_bt2.CpG",8658,6219,2439,8658
"16076","07_report/CpG_context_sampling_24901_76_trimmed_bismark_bt2.CpG",8589,6149,2440,8589
"16077","07_report/CpG_context_sampling_24901_77_trimmed_bismark_bt2.CpG",8675,6191,2484,8675
"16078","07_report/CpG_context_sampling_24901_78_trimmed_bismark_bt2.CpG",8684,6199,2485,8684
"16079","07_report/CpG_context_sampling_24901_79_trimmed_bismark_bt2.CpG",8660,6187,2473,8660
"16080","07_report/CpG_context_sampling_24901_80_trimmed_bismark_bt2.CpG",8742,6269,2473,8742
"16081","07_report/CpG_context_sampling_24901_81_trimmed_bismark_bt2.CpG",8758,6210,2548,8758
"16082","07_report/CpG_context_sampling_24901_82_trimmed_bismark_bt2.CpG",8616,6090,2526,8616
"16083","07_report/CpG_context_sampling_24901_83_trimmed_bismark_bt2.CpG",8618,6141,2477,8618
"16084","07_report/CpG_context_sampling_24901_84_trimmed_bismark_bt2.CpG",8658,6245,2413,8658
"16085","07_report/CpG_context_sampling_24901_85_trimmed_bismark_bt2.CpG",8617,6239,2378,8617
"16086","07_report/CpG_context_sampling_24901_86_trimmed_bismark_bt2.CpG",8655,6232,2423,8655
"16087","07_report/CpG_context_sampling_24901_87_trimmed_bismark_bt2.CpG",8658,6212,2446,8658
"16088","07_report/CpG_context_sampling_24901_88_trimmed_bismark_bt2.CpG",8683,6215,2468,8683
"16089","07_report/CpG_context_sampling_24901_89_trimmed_bismark_bt2.CpG",8746,6319,2427,8746
"16090","07_report/CpG_context_sampling_24901_90_trimmed_bismark_bt2.CpG",8542,6099,2443,8542
"16091","07_report/CpG_context_sampling_24901_91_trimmed_bismark_bt2.CpG",8581,6164,2417,8581
"16092","07_report/CpG_context_sampling_24901_92_trimmed_bismark_bt2.CpG",8641,6199,2442,8641
"16093","07_report/CpG_context_sampling_24901_93_trimmed_bismark_bt2.CpG",8490,6055,2435,8490
"16094","07_report/CpG_context_sampling_24901_94_trimmed_bismark_bt2.CpG",8604,6141,2463,8604
"16095","07_report/CpG_context_sampling_24901_95_trimmed_bismark_bt2.CpG",8558,6165,2393,8558
"16096","07_report/CpG_context_sampling_24901_96_trimmed_bismark_bt2.CpG",8680,6221,2459,8680
"16097","07_report/CpG_context_sampling_24901_97_trimmed_bismark_bt2.CpG",8701,6181,2520,8701
"16098","07_report/CpG_context_sampling_24901_98_trimmed_bismark_bt2.CpG",8614,6243,2371,8614
"16099","07_report/CpG_context_sampling_24901_99_trimmed_bismark_bt2.CpG",8591,6175,2416,8591
"16100","07_report/CpG_context_sampling_24901_100_trimmed_bismark_bt2.CpG",8653,6250,2403,8653
"16101","07_report/CpG_context_sampling_24901_101_trimmed_bismark_bt2.CpG",8602,6198,2404,8602
"16102","07_report/CpG_context_sampling_24901_102_trimmed_bismark_bt2.CpG",8633,6224,2409,8633
"16103","07_report/CpG_context_sampling_24901_103_trimmed_bismark_bt2.CpG",8728,6212,2516,8728
"16104","07_report/CpG_context_sampling_24901_104_trimmed_bismark_bt2.CpG",8704,6267,2437,8704
"16105","07_report/CpG_context_sampling_24901_105_trimmed_bismark_bt2.CpG",8708,6207,2501,8708
"16106","07_report/CpG_context_sampling_24901_106_trimmed_bismark_bt2.CpG",8680,6314,2366,8680
"16107","07_report/CpG_context_sampling_24901_107_trimmed_bismark_bt2.CpG",8731,6264,2467,8731
"16108","07_report/CpG_context_sampling_24901_108_trimmed_bismark_bt2.CpG",8610,6201,2409,8610
"16109","07_report/CpG_context_sampling_24901_109_trimmed_bismark_bt2.CpG",8831,6296,2535,8831
"16110","07_report/CpG_context_sampling_24901_110_trimmed_bismark_bt2.CpG",8657,6234,2423,8657
"16111","07_report/CpG_context_sampling_24901_111_trimmed_bismark_bt2.CpG",8652,6299,2353,8652
"16112","07_report/CpG_context_sampling_24901_112_trimmed_bismark_bt2.CpG",8671,6190,2481,8671
"16113","07_report/CpG_context_sampling_24901_113_trimmed_bismark_bt2.CpG",8630,6231,2399,8630
"16114","07_report/CpG_context_sampling_24901_114_trimmed_bismark_bt2.CpG",8618,6163,2455,8618
"16115","07_report/CpG_context_sampling_24901_115_trimmed_bismark_bt2.CpG",8607,6144,2463,8607
"16116","07_report/CpG_context_sampling_24901_116_trimmed_bismark_bt2.CpG",8526,6026,2500,8526
"16117","07_report/CpG_context_sampling_24901_117_trimmed_bismark_bt2.CpG",8658,6179,2479,8658
"16118","07_report/CpG_context_sampling_24901_118_trimmed_bismark_bt2.CpG",8668,6213,2455,8668
"16119","07_report/CpG_context_sampling_24901_119_trimmed_bismark_bt2.CpG",8813,6333,2480,8813
"16120","07_report/CpG_context_sampling_24901_120_trimmed_bismark_bt2.CpG",8676,6253,2423,8676
"16121","07_report/CpG_context_sampling_24901_121_trimmed_bismark_bt2.CpG",8733,6243,2490,8733
"16122","07_report/CpG_context_sampling_24901_122_trimmed_bismark_bt2.CpG",8656,6116,2540,8656
"16123","07_report/CpG_context_sampling_24901_123_trimmed_bismark_bt2.CpG",8571,6153,2418,8571
"16124","07_report/CpG_context_sampling_24901_124_trimmed_bismark_bt2.CpG",8707,6209,2498,8707
"16125","07_report/CpG_context_sampling_24901_125_trimmed_bismark_bt2.CpG",8698,6306,2392,8698
"16126","07_report/CpG_context_sampling_24901_126_trimmed_bismark_bt2.CpG",8640,6189,2451,8640
"16127","07_report/CpG_context_sampling_24901_127_trimmed_bismark_bt2.CpG",8624,6176,2448,8624
"16128","07_report/CpG_context_sampling_24901_128_trimmed_bismark_bt2.CpG",8598,6109,2489,8598
"16129","07_report/CpG_context_sampling_24901_129_trimmed_bismark_bt2.CpG",8722,6251,2471,8722
"16130","07_report/CpG_context_sampling_24901_130_trimmed_bismark_bt2.CpG",8615,6119,2496,8615
"16131","07_report/CpG_context_sampling_24901_131_trimmed_bismark_bt2.CpG",8644,6201,2443,8644
"16132","07_report/CpG_context_sampling_24901_132_trimmed_bismark_bt2.CpG",8712,6323,2389,8712
"16133","07_report/CpG_context_sampling_24901_133_trimmed_bismark_bt2.CpG",8661,6182,2479,8661
"16134","07_report/CpG_context_sampling_24901_134_trimmed_bismark_bt2.CpG",8590,6059,2531,8590
"16135","07_report/CpG_context_sampling_24901_135_trimmed_bismark_bt2.CpG",8567,6175,2392,8567
"16136","07_report/CpG_context_sampling_24901_136_trimmed_bismark_bt2.CpG",8686,6220,2466,8686
"16137","07_report/CpG_context_sampling_24901_137_trimmed_bismark_bt2.CpG",8608,6170,2438,8608
"16138","07_report/CpG_context_sampling_24901_138_trimmed_bismark_bt2.CpG",8677,6270,2407,8677
"16139","07_report/CpG_context_sampling_24901_139_trimmed_bismark_bt2.CpG",8548,6186,2362,8548
"16140","07_report/CpG_context_sampling_24901_140_trimmed_bismark_bt2.CpG",8646,6205,2441,8646
"16141","07_report/CpG_context_sampling_24901_141_trimmed_bismark_bt2.CpG",8623,6166,2457,8623
"16142","07_report/CpG_context_sampling_24901_142_trimmed_bismark_bt2.CpG",8606,6107,2499,8606
"16143","07_report/CpG_context_sampling_24901_143_trimmed_bismark_bt2.CpG",8709,6201,2508,8709
"16144","07_report/CpG_context_sampling_24901_144_trimmed_bismark_bt2.CpG",8656,6212,2444,8656
"16145","07_report/CpG_context_sampling_24901_145_trimmed_bismark_bt2.CpG",8682,6208,2474,8682
"16146","07_report/CpG_context_sampling_24901_146_trimmed_bismark_bt2.CpG",8663,6132,2531,8663
"16147","07_report/CpG_context_sampling_24901_147_trimmed_bismark_bt2.CpG",8531,6115,2416,8531
"16148","07_report/CpG_context_sampling_24901_148_trimmed_bismark_bt2.CpG",8575,6119,2456,8575
"16149","07_report/CpG_context_sampling_24901_149_trimmed_bismark_bt2.CpG",8653,6197,2456,8653
"16150","07_report/CpG_context_sampling_24901_150_trimmed_bismark_bt2.CpG",8581,6163,2418,8581
"16151","07_report/CpG_context_sampling_24901_151_trimmed_bismark_bt2.CpG",8575,6159,2416,8575
"16152","07_report/CpG_context_sampling_24901_152_trimmed_bismark_bt2.CpG",8573,6177,2396,8573
"16153","07_report/CpG_context_sampling_24901_153_trimmed_bismark_bt2.CpG",8597,6207,2390,8597
"16154","07_report/CpG_context_sampling_24901_154_trimmed_bismark_bt2.CpG",8613,6225,2388,8613
"16155","07_report/CpG_context_sampling_24901_155_trimmed_bismark_bt2.CpG",8691,6173,2518,8691
"16156","07_report/CpG_context_sampling_24901_156_trimmed_bismark_bt2.CpG",8628,6182,2446,8628
"16157","07_report/CpG_context_sampling_24901_157_trimmed_bismark_bt2.CpG",8584,6100,2484,8584
"16158","07_report/CpG_context_sampling_24901_158_trimmed_bismark_bt2.CpG",8546,6057,2489,8546
"16159","07_report/CpG_context_sampling_24901_159_trimmed_bismark_bt2.CpG",8691,6165,2526,8691
"16160","07_report/CpG_context_sampling_24901_160_trimmed_bismark_bt2.CpG",8561,6053,2508,8561
"16161","07_report/CpG_context_sampling_24901_161_trimmed_bismark_bt2.CpG",8768,6241,2527,8768
"16162","07_report/CpG_context_sampling_24901_162_trimmed_bismark_bt2.CpG",8752,6255,2497,8752
"16163","07_report/CpG_context_sampling_24901_163_trimmed_bismark_bt2.CpG",8759,6292,2467,8759
"16164","07_report/CpG_context_sampling_24901_164_trimmed_bismark_bt2.CpG",8596,6097,2499,8596
"16165","07_report/CpG_context_sampling_24901_165_trimmed_bismark_bt2.CpG",8771,6249,2522,8771
"16166","07_report/CpG_context_sampling_24901_166_trimmed_bismark_bt2.CpG",8628,6135,2493,8628
"16167","07_report/CpG_context_sampling_24901_167_trimmed_bismark_bt2.CpG",8531,6134,2397,8531
"16168","07_report/CpG_context_sampling_24901_168_trimmed_bismark_bt2.CpG",8663,6204,2459,8663
"16169","07_report/CpG_context_sampling_24901_169_trimmed_bismark_bt2.CpG",8743,6290,2453,8743
"16170","07_report/CpG_context_sampling_24901_170_trimmed_bismark_bt2.CpG",8556,6107,2449,8556
"16171","07_report/CpG_context_sampling_24901_171_trimmed_bismark_bt2.CpG",8648,6172,2476,8648
"16172","07_report/CpG_context_sampling_24901_172_trimmed_bismark_bt2.CpG",8806,6283,2523,8806
"16173","07_report/CpG_context_sampling_24901_173_trimmed_bismark_bt2.CpG",8670,6186,2484,8670
"16174","07_report/CpG_context_sampling_24901_174_trimmed_bismark_bt2.CpG",8461,5993,2468,8461
"16175","07_report/CpG_context_sampling_24901_175_trimmed_bismark_bt2.CpG",8679,6258,2421,8679
"16176","07_report/CpG_context_sampling_24901_176_trimmed_bismark_bt2.CpG",8707,6269,2438,8707
"16177","07_report/CpG_context_sampling_24901_177_trimmed_bismark_bt2.CpG",8550,6143,2407,8550
"16178","07_report/CpG_context_sampling_24901_178_trimmed_bismark_bt2.CpG",8698,6213,2485,8698
"16179","07_report/CpG_context_sampling_24901_179_trimmed_bismark_bt2.CpG",8654,6154,2500,8654
"16180","07_report/CpG_context_sampling_24901_180_trimmed_bismark_bt2.CpG",8505,6082,2423,8505
"16181","07_report/CpG_context_sampling_24901_181_trimmed_bismark_bt2.CpG",8637,6164,2473,8637
"16182","07_report/CpG_context_sampling_24901_182_trimmed_bismark_bt2.CpG",8621,6104,2517,8621
"16183","07_report/CpG_context_sampling_24901_183_trimmed_bismark_bt2.CpG",8667,6247,2420,8667
"16184","07_report/CpG_context_sampling_24901_184_trimmed_bismark_bt2.CpG",8662,6186,2476,8662
"16185","07_report/CpG_context_sampling_24901_185_trimmed_bismark_bt2.CpG",8766,6190,2576,8766
"16186","07_report/CpG_context_sampling_24901_186_trimmed_bismark_bt2.CpG",8690,6246,2444,8690
"16187","07_report/CpG_context_sampling_24901_187_trimmed_bismark_bt2.CpG",8554,6148,2406,8554
"16188","07_report/CpG_context_sampling_24901_188_trimmed_bismark_bt2.CpG",8636,6095,2541,8636
"16189","07_report/CpG_context_sampling_24901_189_trimmed_bismark_bt2.CpG",8623,6235,2388,8623
"16190","07_report/CpG_context_sampling_24901_190_trimmed_bismark_bt2.CpG",8680,6303,2377,8680
"16191","07_report/CpG_context_sampling_24901_191_trimmed_bismark_bt2.CpG",8643,6208,2435,8643
"16192","07_report/CpG_context_sampling_24901_192_trimmed_bismark_bt2.CpG",8699,6222,2477,8699
"16193","07_report/CpG_context_sampling_24901_193_trimmed_bismark_bt2.CpG",8670,6244,2426,8670
"16194","07_report/CpG_context_sampling_24901_194_trimmed_bismark_bt2.CpG",8589,6153,2436,8589
"16195","07_report/CpG_context_sampling_24901_195_trimmed_bismark_bt2.CpG",8620,6171,2449,8620
"16196","07_report/CpG_context_sampling_24901_196_trimmed_bismark_bt2.CpG",8712,6185,2527,8712
"16197","07_report/CpG_context_sampling_24901_197_trimmed_bismark_bt2.CpG",8695,6209,2486,8695
"16198","07_report/CpG_context_sampling_24901_198_trimmed_bismark_bt2.CpG",8671,6193,2478,8671
"16199","07_report/CpG_context_sampling_24901_199_trimmed_bismark_bt2.CpG",8620,6231,2389,8620
"16200","07_report/CpG_context_sampling_24901_200_trimmed_bismark_bt2.CpG",8548,6120,2428,8548
"16201","07_report/CpG_context_sampling_24901_201_trimmed_bismark_bt2.CpG",8630,6252,2378,8630
"16202","07_report/CpG_context_sampling_24901_202_trimmed_bismark_bt2.CpG",8546,6083,2463,8546
"16203","07_report/CpG_context_sampling_24901_203_trimmed_bismark_bt2.CpG",8723,6300,2423,8723
"16204","07_report/CpG_context_sampling_24901_204_trimmed_bismark_bt2.CpG",8559,6173,2386,8559
"16205","07_report/CpG_context_sampling_24901_205_trimmed_bismark_bt2.CpG",8559,6074,2485,8559
"16206","07_report/CpG_context_sampling_24901_206_trimmed_bismark_bt2.CpG",8639,6155,2484,8639
"16207","07_report/CpG_context_sampling_24901_207_trimmed_bismark_bt2.CpG",8735,6243,2492,8735
"16208","07_report/CpG_context_sampling_24901_208_trimmed_bismark_bt2.CpG",8625,6174,2451,8625
"16209","07_report/CpG_context_sampling_24901_209_trimmed_bismark_bt2.CpG",8620,6215,2405,8620
"16210","07_report/CpG_context_sampling_24901_210_trimmed_bismark_bt2.CpG",8680,6224,2456,8680
"16211","07_report/CpG_context_sampling_24901_211_trimmed_bismark_bt2.CpG",8609,6111,2498,8609
"16212","07_report/CpG_context_sampling_24901_212_trimmed_bismark_bt2.CpG",8447,5962,2485,8447
"16213","07_report/CpG_context_sampling_24901_213_trimmed_bismark_bt2.CpG",8673,6217,2456,8673
"16214","07_report/CpG_context_sampling_24901_214_trimmed_bismark_bt2.CpG",8707,6205,2502,8707
"16215","07_report/CpG_context_sampling_24901_215_trimmed_bismark_bt2.CpG",8588,6114,2474,8588
"16216","07_report/CpG_context_sampling_24901_216_trimmed_bismark_bt2.CpG",8581,6170,2411,8581
"16217","07_report/CpG_context_sampling_24901_217_trimmed_bismark_bt2.CpG",8569,6185,2384,8569
"16218","07_report/CpG_context_sampling_24901_218_trimmed_bismark_bt2.CpG",8585,6094,2491,8585
"16219","07_report/CpG_context_sampling_24901_219_trimmed_bismark_bt2.CpG",8568,6099,2469,8568
"16220","07_report/CpG_context_sampling_24901_220_trimmed_bismark_bt2.CpG",8728,6239,2489,8728
"16221","07_report/CpG_context_sampling_24901_221_trimmed_bismark_bt2.CpG",8691,6212,2479,8691
"16222","07_report/CpG_context_sampling_24901_222_trimmed_bismark_bt2.CpG",8705,6196,2509,8705
"16223","07_report/CpG_context_sampling_24901_223_trimmed_bismark_bt2.CpG",8810,6269,2541,8810
"16224","07_report/CpG_context_sampling_24901_224_trimmed_bismark_bt2.CpG",8533,6090,2443,8533
"16225","07_report/CpG_context_sampling_24901_225_trimmed_bismark_bt2.CpG",8622,6130,2492,8622
"16226","07_report/CpG_context_sampling_24901_226_trimmed_bismark_bt2.CpG",8518,6040,2478,8518
"16227","07_report/CpG_context_sampling_24901_227_trimmed_bismark_bt2.CpG",8624,6205,2419,8624
"16228","07_report/CpG_context_sampling_24901_228_trimmed_bismark_bt2.CpG",8673,6242,2431,8673
"16229","07_report/CpG_context_sampling_24901_229_trimmed_bismark_bt2.CpG",8731,6238,2493,8731
"16230","07_report/CpG_context_sampling_24901_230_trimmed_bismark_bt2.CpG",8688,6254,2434,8688
"16231","07_report/CpG_context_sampling_24901_231_trimmed_bismark_bt2.CpG",8629,6262,2367,8629
"16232","07_report/CpG_context_sampling_24901_232_trimmed_bismark_bt2.CpG",8715,6195,2520,8715
"16233","07_report/CpG_context_sampling_24901_233_trimmed_bismark_bt2.CpG",8669,6190,2479,8669
"16234","07_report/CpG_context_sampling_24901_234_trimmed_bismark_bt2.CpG",8808,6283,2525,8808
"16235","07_report/CpG_context_sampling_24901_235_trimmed_bismark_bt2.CpG",8639,6167,2472,8639
"16236","07_report/CpG_context_sampling_24901_236_trimmed_bismark_bt2.CpG",8664,6185,2479,8664
"16237","07_report/CpG_context_sampling_24901_237_trimmed_bismark_bt2.CpG",8667,6142,2525,8667
"16238","07_report/CpG_context_sampling_24901_238_trimmed_bismark_bt2.CpG",8582,6100,2482,8582
"16239","07_report/CpG_context_sampling_24901_239_trimmed_bismark_bt2.CpG",8700,6285,2415,8700
"16240","07_report/CpG_context_sampling_24901_240_trimmed_bismark_bt2.CpG",8650,6206,2444,8650
"16241","07_report/CpG_context_sampling_24901_241_trimmed_bismark_bt2.CpG",8694,6116,2578,8694
"16242","07_report/CpG_context_sampling_24901_242_trimmed_bismark_bt2.CpG",8639,6153,2486,8639
"16243","07_report/CpG_context_sampling_24901_243_trimmed_bismark_bt2.CpG",8561,6157,2404,8561
"16244","07_report/CpG_context_sampling_24901_244_trimmed_bismark_bt2.CpG",8651,6183,2468,8651
"16245","07_report/CpG_context_sampling_24901_245_trimmed_bismark_bt2.CpG",8678,6213,2465,8678
"16246","07_report/CpG_context_sampling_24901_246_trimmed_bismark_bt2.CpG",8576,6116,2460,8576
"16247","07_report/CpG_context_sampling_24901_247_trimmed_bismark_bt2.CpG",8700,6234,2466,8700
"16248","07_report/CpG_context_sampling_24901_248_trimmed_bismark_bt2.CpG",8605,6182,2423,8605
"16249","07_report/CpG_context_sampling_24901_249_trimmed_bismark_bt2.CpG",8733,6328,2405,8733
"16250","07_report/CpG_context_sampling_24901_250_trimmed_bismark_bt2.CpG",8650,6156,2494,8650
"16251","07_report/CpG_context_sampling_24901_251_trimmed_bismark_bt2.CpG",8687,6213,2474,8687
"16252","07_report/CpG_context_sampling_24901_252_trimmed_bismark_bt2.CpG",8734,6220,2514,8734
"16253","07_report/CpG_context_sampling_24901_253_trimmed_bismark_bt2.CpG",8701,6228,2473,8701
"16254","07_report/CpG_context_sampling_24901_254_trimmed_bismark_bt2.CpG",8534,6091,2443,8534
"16255","07_report/CpG_context_sampling_24901_255_trimmed_bismark_bt2.CpG",8760,6274,2486,8760
"16256","07_report/CpG_context_sampling_24901_256_trimmed_bismark_bt2.CpG",8805,6274,2531,8805
"16257","07_report/CpG_context_sampling_24901_257_trimmed_bismark_bt2.CpG",8770,6286,2484,8770
"16258","07_report/CpG_context_sampling_24901_258_trimmed_bismark_bt2.CpG",8594,6133,2461,8594
"16259","07_report/CpG_context_sampling_24901_259_trimmed_bismark_bt2.CpG",8615,6198,2417,8615
"16260","07_report/CpG_context_sampling_24901_260_trimmed_bismark_bt2.CpG",8692,6273,2419,8692
"16261","07_report/CpG_context_sampling_24901_261_trimmed_bismark_bt2.CpG",8516,6040,2476,8516
"16262","07_report/CpG_context_sampling_24901_262_trimmed_bismark_bt2.CpG",8731,6206,2525,8731
"16263","07_report/CpG_context_sampling_24901_263_trimmed_bismark_bt2.CpG",8626,6165,2461,8626
"16264","07_report/CpG_context_sampling_24901_264_trimmed_bismark_bt2.CpG",8597,6157,2440,8597
"16265","07_report/CpG_context_sampling_24901_265_trimmed_bismark_bt2.CpG",8769,6268,2501,8769
"16266","07_report/CpG_context_sampling_24901_266_trimmed_bismark_bt2.CpG",8631,6154,2477,8631
"16267","07_report/CpG_context_sampling_24901_267_trimmed_bismark_bt2.CpG",8704,6216,2488,8704
"16268","07_report/CpG_context_sampling_24901_268_trimmed_bismark_bt2.CpG",8636,6189,2447,8636
"16269","07_report/CpG_context_sampling_24901_269_trimmed_bismark_bt2.CpG",8650,6243,2407,8650
"16270","07_report/CpG_context_sampling_24901_270_trimmed_bismark_bt2.CpG",8545,6045,2500,8545
"16271","07_report/CpG_context_sampling_24901_271_trimmed_bismark_bt2.CpG",8654,6216,2438,8654
"16272","07_report/CpG_context_sampling_24901_272_trimmed_bismark_bt2.CpG",8538,6083,2455,8538
"16273","07_report/CpG_context_sampling_24901_273_trimmed_bismark_bt2.CpG",8649,6159,2490,8649
"16274","07_report/CpG_context_sampling_24901_274_trimmed_bismark_bt2.CpG",8649,6251,2398,8649
"16275","07_report/CpG_context_sampling_24901_275_trimmed_bismark_bt2.CpG",8544,6209,2335,8544
"16276","07_report/CpG_context_sampling_24901_276_trimmed_bismark_bt2.CpG",8642,6228,2414,8642
"16277","07_report/CpG_context_sampling_24901_277_trimmed_bismark_bt2.CpG",8532,6131,2401,8532
"16278","07_report/CpG_context_sampling_24901_278_trimmed_bismark_bt2.CpG",8743,6303,2440,8743
"16279","07_report/CpG_context_sampling_24901_279_trimmed_bismark_bt2.CpG",8602,6119,2483,8602
"16280","07_report/CpG_context_sampling_24901_280_trimmed_bismark_bt2.CpG",8644,6183,2461,8644
"16281","07_report/CpG_context_sampling_24901_281_trimmed_bismark_bt2.CpG",8564,6128,2436,8564
"16282","07_report/CpG_context_sampling_24901_282_trimmed_bismark_bt2.CpG",8548,6121,2427,8548
"16283","07_report/CpG_context_sampling_24901_283_trimmed_bismark_bt2.CpG",8575,6076,2499,8575
"16284","07_report/CpG_context_sampling_24901_284_trimmed_bismark_bt2.CpG",8541,6101,2440,8541
"16285","07_report/CpG_context_sampling_24901_285_trimmed_bismark_bt2.CpG",8617,6197,2420,8617
"16286","07_report/CpG_context_sampling_24901_286_trimmed_bismark_bt2.CpG",8684,6172,2512,8684
"16287","07_report/CpG_context_sampling_24901_287_trimmed_bismark_bt2.CpG",8736,6166,2570,8736
"16288","07_report/CpG_context_sampling_24901_288_trimmed_bismark_bt2.CpG",8635,6219,2416,8635
"16289","07_report/CpG_context_sampling_24901_289_trimmed_bismark_bt2.CpG",8623,6211,2412,8623
"16290","07_report/CpG_context_sampling_24901_290_trimmed_bismark_bt2.CpG",8710,6207,2503,8710
"16291","07_report/CpG_context_sampling_24901_291_trimmed_bismark_bt2.CpG",8589,6126,2463,8589
"16292","07_report/CpG_context_sampling_24901_292_trimmed_bismark_bt2.CpG",8483,6062,2421,8483
"16293","07_report/CpG_context_sampling_24901_293_trimmed_bismark_bt2.CpG",8568,6146,2422,8568
"16294","07_report/CpG_context_sampling_24901_294_trimmed_bismark_bt2.CpG",8685,6194,2491,8685
"16295","07_report/CpG_context_sampling_24901_295_trimmed_bismark_bt2.CpG",8623,6101,2522,8623
"16296","07_report/CpG_context_sampling_24901_296_trimmed_bismark_bt2.CpG",8615,6158,2457,8615
"16297","07_report/CpG_context_sampling_24901_297_trimmed_bismark_bt2.CpG",8627,6145,2482,8627
"16298","07_report/CpG_context_sampling_24901_298_trimmed_bismark_bt2.CpG",8650,6154,2496,8650
"16299","07_report/CpG_context_sampling_24901_299_trimmed_bismark_bt2.CpG",8682,6204,2478,8682
"16300","07_report/CpG_context_sampling_24901_300_trimmed_bismark_bt2.CpG",8591,6169,2422,8591
"16301","07_report/CpG_context_sampling_24901_301_trimmed_bismark_bt2.CpG",8641,6151,2490,8641
"16302","07_report/CpG_context_sampling_24901_302_trimmed_bismark_bt2.CpG",8638,6150,2488,8638
"16303","07_report/CpG_context_sampling_24901_303_trimmed_bismark_bt2.CpG",8736,6302,2434,8736
"16304","07_report/CpG_context_sampling_24901_304_trimmed_bismark_bt2.CpG",8567,6139,2428,8567
"16305","07_report/CpG_context_sampling_24901_305_trimmed_bismark_bt2.CpG",8650,6118,2532,8650
"16306","07_report/CpG_context_sampling_24901_306_trimmed_bismark_bt2.CpG",8559,6143,2416,8559
"16307","07_report/CpG_context_sampling_24901_307_trimmed_bismark_bt2.CpG",8641,6200,2441,8641
"16308","07_report/CpG_context_sampling_24901_308_trimmed_bismark_bt2.CpG",8649,6199,2450,8649
"16309","07_report/CpG_context_sampling_24901_309_trimmed_bismark_bt2.CpG",8769,6228,2541,8769
"16310","07_report/CpG_context_sampling_24901_310_trimmed_bismark_bt2.CpG",8563,6076,2487,8563
"16311","07_report/CpG_context_sampling_24901_311_trimmed_bismark_bt2.CpG",8561,6125,2436,8561
"16312","07_report/CpG_context_sampling_24901_312_trimmed_bismark_bt2.CpG",8579,6165,2414,8579
"16313","07_report/CpG_context_sampling_24901_313_trimmed_bismark_bt2.CpG",8613,6084,2529,8613
"16314","07_report/CpG_context_sampling_24901_314_trimmed_bismark_bt2.CpG",8447,5987,2460,8447
"16315","07_report/CpG_context_sampling_24901_315_trimmed_bismark_bt2.CpG",8638,6222,2416,8638
"16316","07_report/CpG_context_sampling_24901_316_trimmed_bismark_bt2.CpG",8694,6214,2480,8694
"16317","07_report/CpG_context_sampling_24901_317_trimmed_bismark_bt2.CpG",8667,6211,2456,8667
"16318","07_report/CpG_context_sampling_24901_318_trimmed_bismark_bt2.CpG",8621,6161,2460,8621
"16319","07_report/CpG_context_sampling_24901_319_trimmed_bismark_bt2.CpG",8650,6161,2489,8650
"16320","07_report/CpG_context_sampling_24901_320_trimmed_bismark_bt2.CpG",8605,6162,2443,8605
"16321","07_report/CpG_context_sampling_24901_321_trimmed_bismark_bt2.CpG",8574,6135,2439,8574
"16322","07_report/CpG_context_sampling_24901_322_trimmed_bismark_bt2.CpG",8614,6165,2449,8614
"16323","07_report/CpG_context_sampling_24901_323_trimmed_bismark_bt2.CpG",8726,6223,2503,8726
"16324","07_report/CpG_context_sampling_24901_324_trimmed_bismark_bt2.CpG",8735,6212,2523,8735
"16325","07_report/CpG_context_sampling_24901_325_trimmed_bismark_bt2.CpG",8622,6122,2500,8622
"16326","07_report/CpG_context_sampling_24901_326_trimmed_bismark_bt2.CpG",8553,6103,2450,8553
"16327","07_report/CpG_context_sampling_24901_327_trimmed_bismark_bt2.CpG",8632,6168,2464,8632
"16328","07_report/CpG_context_sampling_24901_328_trimmed_bismark_bt2.CpG",8566,6140,2426,8566
