"","Sample","Length","CpG_met","CpG_unmet","Sum"
"17857","07_report/CpG_context_sampling_30299_857_trimmed_bismark_bt2.CpG",9845,8208,1637,9845
"17858","07_report/CpG_context_sampling_30299_858_trimmed_bismark_bt2.CpG",9726,8085,1641,9726
"17859","07_report/CpG_context_sampling_30299_859_trimmed_bismark_bt2.CpG",9883,8172,1711,9883
"17860","07_report/CpG_context_sampling_30299_860_trimmed_bismark_bt2.CpG",9771,8144,1627,9771
"17861","07_report/CpG_context_sampling_30299_861_trimmed_bismark_bt2.CpG",9635,8034,1601,9635
"17862","07_report/CpG_context_sampling_30299_862_trimmed_bismark_bt2.CpG",9754,8036,1718,9754
"17863","07_report/CpG_context_sampling_30299_863_trimmed_bismark_bt2.CpG",9871,8143,1728,9871
"17864","07_report/CpG_context_sampling_30299_864_trimmed_bismark_bt2.CpG",9725,8045,1680,9725
"17865","07_report/CpG_context_sampling_30299_865_trimmed_bismark_bt2.CpG",9905,8218,1687,9905
"17866","07_report/CpG_context_sampling_30299_866_trimmed_bismark_bt2.CpG",9824,8141,1683,9824
"17867","07_report/CpG_context_sampling_30299_867_trimmed_bismark_bt2.CpG",9699,8071,1628,9699
"17868","07_report/CpG_context_sampling_30299_868_trimmed_bismark_bt2.CpG",9912,8236,1676,9912
"17869","07_report/CpG_context_sampling_30299_869_trimmed_bismark_bt2.CpG",9769,8134,1635,9769
"17870","07_report/CpG_context_sampling_30299_870_trimmed_bismark_bt2.CpG",9737,8003,1734,9737
"17871","07_report/CpG_context_sampling_30299_871_trimmed_bismark_bt2.CpG",9727,8113,1614,9727
"17872","07_report/CpG_context_sampling_30299_872_trimmed_bismark_bt2.CpG",9713,8033,1680,9713
"17873","07_report/CpG_context_sampling_30299_873_trimmed_bismark_bt2.CpG",9660,8023,1637,9660
"17874","07_report/CpG_context_sampling_30299_874_trimmed_bismark_bt2.CpG",9665,8070,1595,9665
"17875","07_report/CpG_context_sampling_30299_875_trimmed_bismark_bt2.CpG",9923,8217,1706,9923
"17876","07_report/CpG_context_sampling_30299_876_trimmed_bismark_bt2.CpG",9763,8150,1613,9763
"17877","07_report/CpG_context_sampling_30299_877_trimmed_bismark_bt2.CpG",9707,8102,1605,9707
"17878","07_report/CpG_context_sampling_30299_878_trimmed_bismark_bt2.CpG",9819,8128,1691,9819
"17879","07_report/CpG_context_sampling_30299_879_trimmed_bismark_bt2.CpG",9877,8194,1683,9877
"17880","07_report/CpG_context_sampling_30299_880_trimmed_bismark_bt2.CpG",9888,8201,1687,9888
"17881","07_report/CpG_context_sampling_30299_881_trimmed_bismark_bt2.CpG",9878,8210,1668,9878
"17882","07_report/CpG_context_sampling_30299_882_trimmed_bismark_bt2.CpG",9866,8153,1713,9866
"17883","07_report/CpG_context_sampling_30299_883_trimmed_bismark_bt2.CpG",9754,8094,1660,9754
"17884","07_report/CpG_context_sampling_30299_884_trimmed_bismark_bt2.CpG",9845,8235,1610,9845
"17885","07_report/CpG_context_sampling_30299_885_trimmed_bismark_bt2.CpG",9860,8176,1684,9860
"17886","07_report/CpG_context_sampling_30299_886_trimmed_bismark_bt2.CpG",9809,8125,1684,9809
"17887","07_report/CpG_context_sampling_30299_887_trimmed_bismark_bt2.CpG",9679,8016,1663,9679
"17888","07_report/CpG_context_sampling_30299_888_trimmed_bismark_bt2.CpG",9809,8118,1691,9809
"17889","07_report/CpG_context_sampling_30299_889_trimmed_bismark_bt2.CpG",9718,8090,1628,9718
"17890","07_report/CpG_context_sampling_30299_890_trimmed_bismark_bt2.CpG",9824,8173,1651,9824
"17891","07_report/CpG_context_sampling_30299_891_trimmed_bismark_bt2.CpG",9875,8208,1667,9875
"17892","07_report/CpG_context_sampling_30299_892_trimmed_bismark_bt2.CpG",9774,8128,1646,9774
"17893","07_report/CpG_context_sampling_30299_893_trimmed_bismark_bt2.CpG",9842,8186,1656,9842
"17894","07_report/CpG_context_sampling_30299_894_trimmed_bismark_bt2.CpG",9708,8055,1653,9708
"17895","07_report/CpG_context_sampling_30299_895_trimmed_bismark_bt2.CpG",9722,8083,1639,9722
"17896","07_report/CpG_context_sampling_30299_896_trimmed_bismark_bt2.CpG",9868,8226,1642,9868
"17897","07_report/CpG_context_sampling_30299_897_trimmed_bismark_bt2.CpG",9859,8202,1657,9859
"17898","07_report/CpG_context_sampling_30299_898_trimmed_bismark_bt2.CpG",9814,8151,1663,9814
"17899","07_report/CpG_context_sampling_30299_899_trimmed_bismark_bt2.CpG",9868,8180,1688,9868
"17900","07_report/CpG_context_sampling_30299_900_trimmed_bismark_bt2.CpG",9807,8117,1690,9807
"17901","07_report/CpG_context_sampling_30299_901_trimmed_bismark_bt2.CpG",9791,8067,1724,9791
"17902","07_report/CpG_context_sampling_30299_902_trimmed_bismark_bt2.CpG",9819,8143,1676,9819
"17903","07_report/CpG_context_sampling_30299_903_trimmed_bismark_bt2.CpG",9790,8115,1675,9790
"17904","07_report/CpG_context_sampling_30299_904_trimmed_bismark_bt2.CpG",9754,8125,1629,9754
"17905","07_report/CpG_context_sampling_30299_905_trimmed_bismark_bt2.CpG",9662,8047,1615,9662
"17906","07_report/CpG_context_sampling_30299_906_trimmed_bismark_bt2.CpG",9887,8179,1708,9887
"17907","07_report/CpG_context_sampling_30299_907_trimmed_bismark_bt2.CpG",9913,8298,1615,9913
"17908","07_report/CpG_context_sampling_30299_908_trimmed_bismark_bt2.CpG",9748,8099,1649,9748
"17909","07_report/CpG_context_sampling_30299_909_trimmed_bismark_bt2.CpG",9883,8227,1656,9883
"17910","07_report/CpG_context_sampling_30299_910_trimmed_bismark_bt2.CpG",9799,8201,1598,9799
"17911","07_report/CpG_context_sampling_30299_911_trimmed_bismark_bt2.CpG",9834,8209,1625,9834
"17912","07_report/CpG_context_sampling_30299_912_trimmed_bismark_bt2.CpG",9690,8085,1605,9690
"17913","07_report/CpG_context_sampling_30299_913_trimmed_bismark_bt2.CpG",9680,8057,1623,9680
"17914","07_report/CpG_context_sampling_30299_914_trimmed_bismark_bt2.CpG",9868,8199,1669,9868
"17915","07_report/CpG_context_sampling_30299_915_trimmed_bismark_bt2.CpG",9853,8176,1677,9853
"17916","07_report/CpG_context_sampling_30299_916_trimmed_bismark_bt2.CpG",9822,8169,1653,9822
"17917","07_report/CpG_context_sampling_30299_917_trimmed_bismark_bt2.CpG",9626,7982,1644,9626
"17918","07_report/CpG_context_sampling_30299_918_trimmed_bismark_bt2.CpG",9757,8124,1633,9757
"17919","07_report/CpG_context_sampling_30299_919_trimmed_bismark_bt2.CpG",9692,7992,1700,9692
"17920","07_report/CpG_context_sampling_30299_920_trimmed_bismark_bt2.CpG",9837,8165,1672,9837
"17921","07_report/CpG_context_sampling_30299_921_trimmed_bismark_bt2.CpG",9801,8217,1584,9801
"17922","07_report/CpG_context_sampling_30299_922_trimmed_bismark_bt2.CpG",9721,8033,1688,9721
"17923","07_report/CpG_context_sampling_30299_923_trimmed_bismark_bt2.CpG",9903,8266,1637,9903
"17924","07_report/CpG_context_sampling_30299_924_trimmed_bismark_bt2.CpG",9775,8169,1606,9775
"17925","07_report/CpG_context_sampling_30299_925_trimmed_bismark_bt2.CpG",9790,8081,1709,9790
"17926","07_report/CpG_context_sampling_30299_926_trimmed_bismark_bt2.CpG",9890,8179,1711,9890
"17927","07_report/CpG_context_sampling_30299_927_trimmed_bismark_bt2.CpG",9863,8131,1732,9863
"17928","07_report/CpG_context_sampling_30299_928_trimmed_bismark_bt2.CpG",9722,8060,1662,9722
"17929","07_report/CpG_context_sampling_30299_929_trimmed_bismark_bt2.CpG",9739,8072,1667,9739
"17930","07_report/CpG_context_sampling_30299_930_trimmed_bismark_bt2.CpG",9791,8177,1614,9791
"17931","07_report/CpG_context_sampling_30299_931_trimmed_bismark_bt2.CpG",9916,8179,1737,9916
"17932","07_report/CpG_context_sampling_30299_932_trimmed_bismark_bt2.CpG",9779,8134,1645,9779
"17933","07_report/CpG_context_sampling_30299_933_trimmed_bismark_bt2.CpG",9715,8020,1695,9715
"17934","07_report/CpG_context_sampling_30299_934_trimmed_bismark_bt2.CpG",9881,8269,1612,9881
"17935","07_report/CpG_context_sampling_30299_935_trimmed_bismark_bt2.CpG",9942,8288,1654,9942
"17936","07_report/CpG_context_sampling_30299_936_trimmed_bismark_bt2.CpG",9975,8313,1662,9975
"17937","07_report/CpG_context_sampling_30299_937_trimmed_bismark_bt2.CpG",9587,8034,1553,9587
"17938","07_report/CpG_context_sampling_30299_938_trimmed_bismark_bt2.CpG",9795,8131,1664,9795
"17939","07_report/CpG_context_sampling_30299_939_trimmed_bismark_bt2.CpG",9834,8167,1667,9834
"17940","07_report/CpG_context_sampling_30299_940_trimmed_bismark_bt2.CpG",9805,8098,1707,9805
"17941","07_report/CpG_context_sampling_30299_941_trimmed_bismark_bt2.CpG",9679,8023,1656,9679
"17942","07_report/CpG_context_sampling_30299_942_trimmed_bismark_bt2.CpG",9713,8116,1597,9713
"17943","07_report/CpG_context_sampling_30299_943_trimmed_bismark_bt2.CpG",9749,8205,1544,9749
"17944","07_report/CpG_context_sampling_30299_944_trimmed_bismark_bt2.CpG",9826,8220,1606,9826
"17945","07_report/CpG_context_sampling_30299_945_trimmed_bismark_bt2.CpG",9887,8266,1621,9887
"17946","07_report/CpG_context_sampling_30299_946_trimmed_bismark_bt2.CpG",9775,8097,1678,9775
"17947","07_report/CpG_context_sampling_30299_947_trimmed_bismark_bt2.CpG",9784,8107,1677,9784
"17948","07_report/CpG_context_sampling_30299_948_trimmed_bismark_bt2.CpG",9730,8057,1673,9730
"17949","07_report/CpG_context_sampling_30299_949_trimmed_bismark_bt2.CpG",9709,8013,1696,9709
"17950","07_report/CpG_context_sampling_30299_950_trimmed_bismark_bt2.CpG",9831,8128,1703,9831
"17951","07_report/CpG_context_sampling_30299_951_trimmed_bismark_bt2.CpG",9793,8104,1689,9793
"17952","07_report/CpG_context_sampling_30299_952_trimmed_bismark_bt2.CpG",9763,8139,1624,9763
"17953","07_report/CpG_context_sampling_30299_953_trimmed_bismark_bt2.CpG",9879,8240,1639,9879
"17954","07_report/CpG_context_sampling_30299_954_trimmed_bismark_bt2.CpG",9839,8173,1666,9839
"17955","07_report/CpG_context_sampling_30299_955_trimmed_bismark_bt2.CpG",9833,8175,1658,9833
"17956","07_report/CpG_context_sampling_30299_956_trimmed_bismark_bt2.CpG",9707,8092,1615,9707
"17957","07_report/CpG_context_sampling_30299_957_trimmed_bismark_bt2.CpG",9848,8152,1696,9848
"17958","07_report/CpG_context_sampling_30299_958_trimmed_bismark_bt2.CpG",9728,8081,1647,9728
"17959","07_report/CpG_context_sampling_30299_959_trimmed_bismark_bt2.CpG",9806,8082,1724,9806
"17960","07_report/CpG_context_sampling_30299_960_trimmed_bismark_bt2.CpG",9704,8111,1593,9704
"17961","07_report/CpG_context_sampling_30299_961_trimmed_bismark_bt2.CpG",9695,7975,1720,9695
"17962","07_report/CpG_context_sampling_30299_962_trimmed_bismark_bt2.CpG",9818,8115,1703,9818
"17963","07_report/CpG_context_sampling_30299_963_trimmed_bismark_bt2.CpG",9642,8071,1571,9642
"17964","07_report/CpG_context_sampling_30299_964_trimmed_bismark_bt2.CpG",9882,8249,1633,9882
"17965","07_report/CpG_context_sampling_30299_965_trimmed_bismark_bt2.CpG",9721,8088,1633,9721
"17966","07_report/CpG_context_sampling_30299_966_trimmed_bismark_bt2.CpG",9769,8092,1677,9769
"17967","07_report/CpG_context_sampling_30299_967_trimmed_bismark_bt2.CpG",9856,8218,1638,9856
"17968","07_report/CpG_context_sampling_30299_968_trimmed_bismark_bt2.CpG",9839,8209,1630,9839
"17969","07_report/CpG_context_sampling_30299_969_trimmed_bismark_bt2.CpG",9782,8219,1563,9782
"17970","07_report/CpG_context_sampling_30299_970_trimmed_bismark_bt2.CpG",9960,8384,1576,9960
"17971","07_report/CpG_context_sampling_30299_971_trimmed_bismark_bt2.CpG",9866,8175,1691,9866
"17972","07_report/CpG_context_sampling_30299_972_trimmed_bismark_bt2.CpG",9846,8196,1650,9846
"17973","07_report/CpG_context_sampling_30299_973_trimmed_bismark_bt2.CpG",9828,8134,1694,9828
"17974","07_report/CpG_context_sampling_30299_974_trimmed_bismark_bt2.CpG",9745,8049,1696,9745
"17975","07_report/CpG_context_sampling_30299_975_trimmed_bismark_bt2.CpG",9693,8047,1646,9693
"17976","07_report/CpG_context_sampling_30299_976_trimmed_bismark_bt2.CpG",9902,8258,1644,9902
"17977","07_report/CpG_context_sampling_30299_977_trimmed_bismark_bt2.CpG",9908,8224,1684,9908
"17978","07_report/CpG_context_sampling_30299_978_trimmed_bismark_bt2.CpG",9724,8119,1605,9724
"17979","07_report/CpG_context_sampling_30299_979_trimmed_bismark_bt2.CpG",9674,8089,1585,9674
"17980","07_report/CpG_context_sampling_30299_980_trimmed_bismark_bt2.CpG",9838,8205,1633,9838
"17981","07_report/CpG_context_sampling_30299_981_trimmed_bismark_bt2.CpG",9781,8159,1622,9781
"17982","07_report/CpG_context_sampling_30299_982_trimmed_bismark_bt2.CpG",9736,8145,1591,9736
"17983","07_report/CpG_context_sampling_30299_983_trimmed_bismark_bt2.CpG",9900,8253,1647,9900
"17984","07_report/CpG_context_sampling_30299_984_trimmed_bismark_bt2.CpG",9813,8106,1707,9813
"17985","07_report/CpG_context_sampling_30299_985_trimmed_bismark_bt2.CpG",9643,8018,1625,9643
"17986","07_report/CpG_context_sampling_30299_986_trimmed_bismark_bt2.CpG",9821,8186,1635,9821
"17987","07_report/CpG_context_sampling_30299_987_trimmed_bismark_bt2.CpG",9689,8021,1668,9689
"17988","07_report/CpG_context_sampling_30299_988_trimmed_bismark_bt2.CpG",9743,8109,1634,9743
"17989","07_report/CpG_context_sampling_30299_989_trimmed_bismark_bt2.CpG",9746,8160,1586,9746
"17990","07_report/CpG_context_sampling_30299_990_trimmed_bismark_bt2.CpG",9939,8244,1695,9939
"17991","07_report/CpG_context_sampling_30299_991_trimmed_bismark_bt2.CpG",9858,8153,1705,9858
"17992","07_report/CpG_context_sampling_30299_992_trimmed_bismark_bt2.CpG",10040,8380,1660,10040
"17993","07_report/CpG_context_sampling_30299_993_trimmed_bismark_bt2.CpG",9857,8224,1633,9857
"17994","07_report/CpG_context_sampling_30299_994_trimmed_bismark_bt2.CpG",9726,8093,1633,9726
"17995","07_report/CpG_context_sampling_30299_995_trimmed_bismark_bt2.CpG",9767,8104,1663,9767
"17996","07_report/CpG_context_sampling_30299_996_trimmed_bismark_bt2.CpG",9793,8111,1682,9793
"17997","07_report/CpG_context_sampling_30299_997_trimmed_bismark_bt2.CpG",9727,8079,1648,9727
"17998","07_report/CpG_context_sampling_30299_998_trimmed_bismark_bt2.CpG",9788,8079,1709,9788
"17999","07_report/CpG_context_sampling_30299_999_trimmed_bismark_bt2.CpG",9738,8068,1670,9738
"18000","07_report/CpG_context_sampling_30299_1000_trimmed_bismark_bt2.CpG",9686,8039,1647,9686
"18001","07_report/CpG_context_sampling_33665_1_trimmed_bismark_bt2.CpG",10934,9044,1890,10934
"18002","07_report/CpG_context_sampling_33665_2_trimmed_bismark_bt2.CpG",10834,9069,1765,10834
"18003","07_report/CpG_context_sampling_33665_3_trimmed_bismark_bt2.CpG",11036,9225,1811,11036
"18004","07_report/CpG_context_sampling_33665_4_trimmed_bismark_bt2.CpG",10753,8947,1806,10753
"18005","07_report/CpG_context_sampling_33665_5_trimmed_bismark_bt2.CpG",10930,9096,1834,10930
"18006","07_report/CpG_context_sampling_33665_6_trimmed_bismark_bt2.CpG",10792,9024,1768,10792
"18007","07_report/CpG_context_sampling_33665_7_trimmed_bismark_bt2.CpG",10769,9014,1755,10769
"18008","07_report/CpG_context_sampling_33665_8_trimmed_bismark_bt2.CpG",11004,9187,1817,11004
"18009","07_report/CpG_context_sampling_33665_9_trimmed_bismark_bt2.CpG",10912,9082,1830,10912
"18010","07_report/CpG_context_sampling_33665_10_trimmed_bismark_bt2.CpG",10928,9079,1849,10928
"18011","07_report/CpG_context_sampling_33665_11_trimmed_bismark_bt2.CpG",11025,9080,1945,11025
"18012","07_report/CpG_context_sampling_33665_12_trimmed_bismark_bt2.CpG",10940,9141,1799,10940
"18013","07_report/CpG_context_sampling_33665_13_trimmed_bismark_bt2.CpG",10852,8996,1856,10852
"18014","07_report/CpG_context_sampling_33665_14_trimmed_bismark_bt2.CpG",11002,9123,1879,11002
"18015","07_report/CpG_context_sampling_33665_15_trimmed_bismark_bt2.CpG",10886,8982,1904,10886
"18016","07_report/CpG_context_sampling_33665_16_trimmed_bismark_bt2.CpG",10769,8902,1867,10769
"18017","07_report/CpG_context_sampling_33665_17_trimmed_bismark_bt2.CpG",11022,9181,1841,11022
"18018","07_report/CpG_context_sampling_33665_18_trimmed_bismark_bt2.CpG",10866,9071,1795,10866
"18019","07_report/CpG_context_sampling_33665_19_trimmed_bismark_bt2.CpG",10791,8977,1814,10791
"18020","07_report/CpG_context_sampling_33665_20_trimmed_bismark_bt2.CpG",10830,8949,1881,10830
"18021","07_report/CpG_context_sampling_33665_21_trimmed_bismark_bt2.CpG",10871,9092,1779,10871
"18022","07_report/CpG_context_sampling_33665_22_trimmed_bismark_bt2.CpG",10741,8986,1755,10741
"18023","07_report/CpG_context_sampling_33665_23_trimmed_bismark_bt2.CpG",10904,9055,1849,10904
"18024","07_report/CpG_context_sampling_33665_24_trimmed_bismark_bt2.CpG",10956,9095,1861,10956
"18025","07_report/CpG_context_sampling_33665_25_trimmed_bismark_bt2.CpG",10923,9005,1918,10923
"18026","07_report/CpG_context_sampling_33665_26_trimmed_bismark_bt2.CpG",10829,9075,1754,10829
"18027","07_report/CpG_context_sampling_33665_27_trimmed_bismark_bt2.CpG",10898,9041,1857,10898
"18028","07_report/CpG_context_sampling_33665_28_trimmed_bismark_bt2.CpG",10939,9037,1902,10939
"18029","07_report/CpG_context_sampling_33665_29_trimmed_bismark_bt2.CpG",10855,8984,1871,10855
"18030","07_report/CpG_context_sampling_33665_30_trimmed_bismark_bt2.CpG",10778,8958,1820,10778
"18031","07_report/CpG_context_sampling_33665_31_trimmed_bismark_bt2.CpG",10856,8977,1879,10856
"18032","07_report/CpG_context_sampling_33665_32_trimmed_bismark_bt2.CpG",10931,9077,1854,10931
"18033","07_report/CpG_context_sampling_33665_33_trimmed_bismark_bt2.CpG",10955,9166,1789,10955
"18034","07_report/CpG_context_sampling_33665_34_trimmed_bismark_bt2.CpG",10728,8950,1778,10728
"18035","07_report/CpG_context_sampling_33665_35_trimmed_bismark_bt2.CpG",10939,9160,1779,10939
"18036","07_report/CpG_context_sampling_33665_36_trimmed_bismark_bt2.CpG",11040,9213,1827,11040
"18037","07_report/CpG_context_sampling_33665_37_trimmed_bismark_bt2.CpG",10911,9068,1843,10911
"18038","07_report/CpG_context_sampling_33665_38_trimmed_bismark_bt2.CpG",10908,9035,1873,10908
"18039","07_report/CpG_context_sampling_33665_39_trimmed_bismark_bt2.CpG",11023,9129,1894,11023
"18040","07_report/CpG_context_sampling_33665_40_trimmed_bismark_bt2.CpG",10928,9110,1818,10928
"18041","07_report/CpG_context_sampling_33665_41_trimmed_bismark_bt2.CpG",10860,9004,1856,10860
"18042","07_report/CpG_context_sampling_33665_42_trimmed_bismark_bt2.CpG",11039,9198,1841,11039
"18043","07_report/CpG_context_sampling_33665_43_trimmed_bismark_bt2.CpG",10839,9049,1790,10839
"18044","07_report/CpG_context_sampling_33665_44_trimmed_bismark_bt2.CpG",10931,9134,1797,10931
"18045","07_report/CpG_context_sampling_33665_45_trimmed_bismark_bt2.CpG",10976,9117,1859,10976
"18046","07_report/CpG_context_sampling_33665_46_trimmed_bismark_bt2.CpG",10978,9151,1827,10978
"18047","07_report/CpG_context_sampling_33665_47_trimmed_bismark_bt2.CpG",10786,8993,1793,10786
"18048","07_report/CpG_context_sampling_33665_48_trimmed_bismark_bt2.CpG",10724,8872,1852,10724
"18049","07_report/CpG_context_sampling_33665_49_trimmed_bismark_bt2.CpG",10835,8990,1845,10835
"18050","07_report/CpG_context_sampling_33665_50_trimmed_bismark_bt2.CpG",10838,8941,1897,10838
"18051","07_report/CpG_context_sampling_33665_51_trimmed_bismark_bt2.CpG",10892,9148,1744,10892
"18052","07_report/CpG_context_sampling_33665_52_trimmed_bismark_bt2.CpG",10996,9201,1795,10996
"18053","07_report/CpG_context_sampling_33665_53_trimmed_bismark_bt2.CpG",10890,9052,1838,10890
"18054","07_report/CpG_context_sampling_33665_54_trimmed_bismark_bt2.CpG",10921,9084,1837,10921
"18055","07_report/CpG_context_sampling_33665_55_trimmed_bismark_bt2.CpG",10772,8994,1778,10772
"18056","07_report/CpG_context_sampling_33665_56_trimmed_bismark_bt2.CpG",10880,9113,1767,10880
"18057","07_report/CpG_context_sampling_33665_57_trimmed_bismark_bt2.CpG",10912,9034,1878,10912
"18058","07_report/CpG_context_sampling_33665_58_trimmed_bismark_bt2.CpG",10834,9050,1784,10834
"18059","07_report/CpG_context_sampling_33665_59_trimmed_bismark_bt2.CpG",10893,8984,1909,10893
"18060","07_report/CpG_context_sampling_33665_60_trimmed_bismark_bt2.CpG",10805,8962,1843,10805
"18061","07_report/CpG_context_sampling_33665_61_trimmed_bismark_bt2.CpG",10920,9010,1910,10920
"18062","07_report/CpG_context_sampling_33665_62_trimmed_bismark_bt2.CpG",10717,8814,1903,10717
"18063","07_report/CpG_context_sampling_33665_63_trimmed_bismark_bt2.CpG",10709,8879,1830,10709
"18064","07_report/CpG_context_sampling_33665_64_trimmed_bismark_bt2.CpG",10838,8949,1889,10838
"18065","07_report/CpG_context_sampling_33665_65_trimmed_bismark_bt2.CpG",10905,9085,1820,10905
"18066","07_report/CpG_context_sampling_33665_66_trimmed_bismark_bt2.CpG",10754,8923,1831,10754
"18067","07_report/CpG_context_sampling_33665_67_trimmed_bismark_bt2.CpG",11102,9200,1902,11102
"18068","07_report/CpG_context_sampling_33665_68_trimmed_bismark_bt2.CpG",10704,8916,1788,10704
"18069","07_report/CpG_context_sampling_33665_69_trimmed_bismark_bt2.CpG",10893,9053,1840,10893
"18070","07_report/CpG_context_sampling_33665_70_trimmed_bismark_bt2.CpG",10887,9086,1801,10887
"18071","07_report/CpG_context_sampling_33665_71_trimmed_bismark_bt2.CpG",10737,8994,1743,10737
"18072","07_report/CpG_context_sampling_33665_72_trimmed_bismark_bt2.CpG",11010,9113,1897,11010
"18073","07_report/CpG_context_sampling_33665_73_trimmed_bismark_bt2.CpG",10989,9134,1855,10989
"18074","07_report/CpG_context_sampling_33665_74_trimmed_bismark_bt2.CpG",10939,9026,1913,10939
"18075","07_report/CpG_context_sampling_33665_75_trimmed_bismark_bt2.CpG",10899,9069,1830,10899
"18076","07_report/CpG_context_sampling_33665_76_trimmed_bismark_bt2.CpG",10919,9147,1772,10919
"18077","07_report/CpG_context_sampling_33665_77_trimmed_bismark_bt2.CpG",10921,9073,1848,10921
"18078","07_report/CpG_context_sampling_33665_78_trimmed_bismark_bt2.CpG",10784,8845,1939,10784
"18079","07_report/CpG_context_sampling_33665_79_trimmed_bismark_bt2.CpG",10902,9058,1844,10902
"18080","07_report/CpG_context_sampling_33665_80_trimmed_bismark_bt2.CpG",11023,9190,1833,11023
"18081","07_report/CpG_context_sampling_33665_81_trimmed_bismark_bt2.CpG",10767,8892,1875,10767
"18082","07_report/CpG_context_sampling_33665_82_trimmed_bismark_bt2.CpG",10908,9073,1835,10908
"18083","07_report/CpG_context_sampling_33665_83_trimmed_bismark_bt2.CpG",10995,9192,1803,10995
"18084","07_report/CpG_context_sampling_33665_84_trimmed_bismark_bt2.CpG",10950,9066,1884,10950
"18085","07_report/CpG_context_sampling_33665_85_trimmed_bismark_bt2.CpG",10961,9042,1919,10961
"18086","07_report/CpG_context_sampling_33665_86_trimmed_bismark_bt2.CpG",10928,9077,1851,10928
"18087","07_report/CpG_context_sampling_33665_87_trimmed_bismark_bt2.CpG",10968,9117,1851,10968
"18088","07_report/CpG_context_sampling_33665_88_trimmed_bismark_bt2.CpG",10950,9043,1907,10950
"18089","07_report/CpG_context_sampling_33665_89_trimmed_bismark_bt2.CpG",10890,9068,1822,10890
"18090","07_report/CpG_context_sampling_33665_90_trimmed_bismark_bt2.CpG",10798,8986,1812,10798
"18091","07_report/CpG_context_sampling_33665_91_trimmed_bismark_bt2.CpG",10914,9010,1904,10914
"18092","07_report/CpG_context_sampling_33665_92_trimmed_bismark_bt2.CpG",10827,8975,1852,10827
"18093","07_report/CpG_context_sampling_33665_93_trimmed_bismark_bt2.CpG",10823,9042,1781,10823
"18094","07_report/CpG_context_sampling_33665_94_trimmed_bismark_bt2.CpG",10981,9138,1843,10981
"18095","07_report/CpG_context_sampling_33665_95_trimmed_bismark_bt2.CpG",10968,9103,1865,10968
"18096","07_report/CpG_context_sampling_33665_96_trimmed_bismark_bt2.CpG",10852,8987,1865,10852
"18097","07_report/CpG_context_sampling_33665_97_trimmed_bismark_bt2.CpG",10827,9000,1827,10827
"18098","07_report/CpG_context_sampling_33665_98_trimmed_bismark_bt2.CpG",10821,9004,1817,10821
"18099","07_report/CpG_context_sampling_33665_99_trimmed_bismark_bt2.CpG",10914,9037,1877,10914
"18100","07_report/CpG_context_sampling_33665_100_trimmed_bismark_bt2.CpG",10873,8995,1878,10873
"18101","07_report/CpG_context_sampling_33665_101_trimmed_bismark_bt2.CpG",10938,9127,1811,10938
"18102","07_report/CpG_context_sampling_33665_102_trimmed_bismark_bt2.CpG",10872,9051,1821,10872
"18103","07_report/CpG_context_sampling_33665_103_trimmed_bismark_bt2.CpG",10796,8959,1837,10796
"18104","07_report/CpG_context_sampling_33665_104_trimmed_bismark_bt2.CpG",10838,9050,1788,10838
"18105","07_report/CpG_context_sampling_33665_105_trimmed_bismark_bt2.CpG",10742,8893,1849,10742
"18106","07_report/CpG_context_sampling_33665_106_trimmed_bismark_bt2.CpG",11085,9213,1872,11085
"18107","07_report/CpG_context_sampling_33665_107_trimmed_bismark_bt2.CpG",10819,8968,1851,10819
"18108","07_report/CpG_context_sampling_33665_108_trimmed_bismark_bt2.CpG",11038,9198,1840,11038
"18109","07_report/CpG_context_sampling_33665_109_trimmed_bismark_bt2.CpG",10841,9101,1740,10841
"18110","07_report/CpG_context_sampling_33665_110_trimmed_bismark_bt2.CpG",10827,8976,1851,10827
"18111","07_report/CpG_context_sampling_33665_111_trimmed_bismark_bt2.CpG",10817,9046,1771,10817
"18112","07_report/CpG_context_sampling_33665_112_trimmed_bismark_bt2.CpG",10907,9055,1852,10907
"18113","07_report/CpG_context_sampling_33665_113_trimmed_bismark_bt2.CpG",10884,9015,1869,10884
"18114","07_report/CpG_context_sampling_33665_114_trimmed_bismark_bt2.CpG",10925,9128,1797,10925
"18115","07_report/CpG_context_sampling_33665_115_trimmed_bismark_bt2.CpG",10922,9104,1818,10922
"18116","07_report/CpG_context_sampling_33665_116_trimmed_bismark_bt2.CpG",10897,9106,1791,10897
"18117","07_report/CpG_context_sampling_33665_117_trimmed_bismark_bt2.CpG",10918,9042,1876,10918
"18118","07_report/CpG_context_sampling_33665_118_trimmed_bismark_bt2.CpG",11104,9185,1919,11104
"18119","07_report/CpG_context_sampling_33665_119_trimmed_bismark_bt2.CpG",10979,9093,1886,10979
"18120","07_report/CpG_context_sampling_33665_120_trimmed_bismark_bt2.CpG",10987,9175,1812,10987
"18121","07_report/CpG_context_sampling_33665_121_trimmed_bismark_bt2.CpG",11002,9160,1842,11002
"18122","07_report/CpG_context_sampling_33665_122_trimmed_bismark_bt2.CpG",10890,9092,1798,10890
"18123","07_report/CpG_context_sampling_33665_123_trimmed_bismark_bt2.CpG",10965,9110,1855,10965
"18124","07_report/CpG_context_sampling_33665_124_trimmed_bismark_bt2.CpG",10675,8838,1837,10675
